country,year,iso_code,population,renewables_share_energy,fossil_share_energy,clean_share_elec,fossil_share_elec,transition_gap,carbon_intensity_elec,is_focus_country
Romania,2008,ROU,20718745.0,10.316839218139648,83.04478454589844,43.863704681396484,56.13629150390625,-12.272586822509766,497.5299987792969,False
Pakistan,2008,PAK,189499112.0,10.105119705200195,89.24922943115234,33.114718317985535,66.8852767944336,-33.77055847644806,459.0899963378906,False
Spain,2008,ESP,46235055.0,9.972074508666992,81.19107055664062,39.09745216369629,60.90254592895508,-21.80509376525879,390.2300109863281,False
Argentina,2008,ARG,40424151.0,9.871803283691406,87.89398193359375,32.67984485626221,67.32015228271484,-34.64030742645264,400.6199951171875,False
Italy,2008,ITA,59561687.0,7.802824020385742,92.19717407226562,18.666751861572266,81.33324432373047,-62.6664924621582,485.510009765625,False
Turkey,2008,TUR,71562343.0,7.784343719482422,92.21566009521484,17.35141372680664,82.64859008789062,-65.29717636108398,593.5399780273438,False
Germany,2008,DEU,81110780.0,7.522728443145752,82.44473266601562,38.409592628479004,61.59041213989258,-23.180819511413574,525.4099731445312,True
France,2008,FRA,62780187.0,7.31891918182373,54.629520416259766,90.26421356201172,9.735794067382812,80.5284194946289,76.02999877929688,False
North Macedonia,2008,MKD,2070837.0,7.048670291900635,92.95133209228516,13.31220245361328,86.68779754638672,-73.37559509277344,873.219970703125,False
China,2008,CHN,1333821011.0,6.8724212646484375,92.4309310913086,20.981703400611877,79.01829528808594,-58.03659188747406,747.0599975585938,True
India,2008,IND,1207930960.0,6.712008953094482,92.56427001953124,18.606730222702026,81.39328002929688,-62.78654980659485,733.0800170898438,True
Slovakia,2008,SVK,5379127.0,6.237796306610107,72.82684326171875,74.11150169372559,25.888500213623047,48.22300148010254,223.69000244140625,False
Mexico,2008,MEX,110374286.0,6.042779922485352,92.7536392211914,21.237326622009277,78.7626724243164,-57.52534580230713,522.0399780273438,False
Russia,2008,RUS,143811837.0,5.539061069488525,88.99826049804688,31.573076248168945,68.42692565917969,-36.85384941101074,475.1099853515625,False
Ireland,2008,IRL,4485992.0,5.202509880065918,94.79749298095705,12.044161796569824,87.95584106445312,-75.9116792678833,517.5599975585938,True
Egypt,2008,EGY,85864791.0,5.100589752197266,94.89940643310548,12.44565200805664,87.5543441772461,-75.10869216918945,567.3900146484375,False
United States,2008,USA,304970325.0,4.832541465759277,86.65611267089844,28.808556556701667,71.19145202636719,-42.38289546966552,591.3300170898438,True
Japan,2008,JPN,128155992.0,4.560847282409668,84.60263061523438,29.882573127746582,70.117431640625,-40.23485851287842,485.2200012207031,False
Greece,2008,GRC,11076874.0,3.908256053924561,96.09174346923828,9.24734592437744,90.75265502929688,-81.50530910491943,758.9299926757812,False
Azerbaijan,2008,AZE,8942637.0,3.905794620513916,96.09420776367188,10.222016334533691,89.7779769897461,-79.5559606552124,639.6900024414062,False
Indonesia,2008,IDN,240157902.0,3.619757413864136,96.38024139404295,16.89544677734375,83.10455322265625,-66.2091064453125,652.97998046875,False
Australia,2008,AUS,21370595.0,3.499129056930542,96.50086975097656,7.791996479034424,92.20800018310548,-84.41600370407106,791.510009765625,False
Bulgaria,2008,BGR,7535589.0,3.39123010635376,78.42922973632812,42.03191661834717,57.96808242797852,-15.936165809631355,550.9099731445312,False
Kazakhstan,2008,KAZ,16426527.0,3.103814125061035,96.89618682861328,9.284380912780762,90.7156219482422,-81.43124103546144,832.1099853515625,False
Hungary,2008,HUN,10016653.0,3.094543218612671,83.55403900146484,42.90354633331299,57.09645080566406,-14.192904472351074,376.05999755859375,False
Thailand,2008,THA,67619835.0,2.862342834472656,97.13765716552734,6.277502536773682,93.72249603271484,-87.44499349594116,607.739990234375,False
Netherlands,2008,NLD,16597259.0,2.81652307510376,96.1771469116211,12.898973941802979,87.10102844238281,-74.20205450057983,494.3999938964844,False
United Kingdom,2008,GBR,62027303.0,2.80961275100708,91.76602935791016,19.135644912719727,80.8643569946289,-61.72871208190918,554.3800048828125,True
Malaysia,2008,MYS,27570052.0,2.5269665718078613,97.47303009033205,7.563910484313965,92.43608856201172,-84.87217807769775,651.0599975585938,False
Lithuania,2008,LTU,3198482.0,2.4034101963043213,70.72782135009766,78.69467544555664,21.305326461791992,57.38934898376465,103.52999877929688,False
Czechia,2008,CZE,10378298.0,2.3114047050476074,83.99493408203125,36.347262382507324,63.65273666381836,-27.305474281311035,627.52001953125,False
Iraq,2008,IRQ,28971042.0,2.239945888519287,97.7600555419922,9.43600845336914,90.56399536132812,-81.12798690795898,631.239990234375,False
Uzbekistan,2008,UZB,27494780.0,2.2145233154296875,97.78547668457033,8.94066047668457,91.05933380126952,-82.11867332458495,1129.8299560546875,False
Poland,2008,POL,37995902.0,2.15381932258606,97.84618377685548,4.278317451477051,95.7216796875,-91.44336223602295,918.510009765625,False
Ukraine,2008,UKR,46819168.0,2.0142500400543213,82.739990234375,52.78845024108887,47.2115478515625,5.576902389526367,417.9599914550781,False
Morocco,2008,MAR,31606769.0,1.7804509401321411,98.21955108642578,8.206387519836426,91.79360961914062,-83.5872220993042,695.8200073242188,False
Belgium,2008,BEL,10709711.0,1.7182358503341677,82.72136688232422,60.18541097640991,39.81459426879883,20.370816707611084,218.27999877929688,False
Taiwan,2008,TWN,23086238.0,1.513166427612305,89.81085968017578,19.95300269126892,80.0469970703125,-60.09399437904358,660.1099853515625,False
Bangladesh,2008,BGD,149474264.0,1.2242035865783691,98.77579498291016,2.8045573234558105,97.19544219970705,-94.39088487625123,672.510009765625,False
Estonia,2008,EST,1337078.0,0.8710477352142334,99.1289520263672,1.8903591632843015,98.1096420288086,-96.21928286552429,633.27001953125,False
Iran,2008,IRN,75514201.0,0.8674408793449402,99.13256072998048,3.629626035690308,96.37037658691406,-92.74075055122375,662.3599853515625,False
Cyprus,2008,CYP,1091029.0,0.5879496335983276,99.41204833984376,0.1972386538982391,99.8027572631836,-99.60551860928535,656.8099975585938,False
South Korea,2008,KOR,48356485.0,0.5023927092552185,85.30628967285156,35.109917640686035,64.89008331298828,-29.780165672302246,477.260009765625,False
South Africa,2008,ZAF,51114595.0,0.3731110692024231,97.2746810913086,5.71450662612915,94.28549194335938,-88.57098531723022,809.4000244140625,False
Singapore,2008,SGP,4806742.0,0.2358275055885315,99.76417541503906,2.495800256729126,97.50420379638672,-95.00840353965759,534.2000122070312,False
Algeria,2008,DZA,34816963.0,0.1763133406639099,99.8236846923828,0.6959980130195618,99.30400848388672,-98.60801047086716,635.3499755859375,False
Belarus,2008,BLR,9529357.0,0.0974156558513641,99.902587890625,0.1997147053480148,99.80028533935548,-99.60057063400747,512.1300048828125,False
Israel,2008,ISR,7082621.0,0.0687277689576149,99.9312744140625,0.0704349353909492,99.9295654296875,-99.85913049429655,758.4099731445312,False
Trinidad and Tobago,2008,TTO,1372090.0,0.0329341664910316,99.9670639038086,0.2587321996688843,99.74126434326172,-99.48253214359283,679.1699829101562,False
Turkmenistan,2008,TKM,5345033.0,0.0053720222786068,99.99462890625,0.0,100.0,-100.0,1306.52001953125,False
Hong Kong,2008,HKG,7020689.0,0.0007527890847995,99.9992446899414,0.0,100.0,-100.0,825.469970703125,False
Saudi Arabia,2008,SAU,23287884.0,7.5493888289202e-05,99.99992370605467,0.0,100.0,-100.0,694.8099975585938,False
Kuwait,2008,KWT,2651433.0,0.0,100.0,0.0,100.0,-100.0,653.1400146484375,False
Oman,2008,OMN,2626536.0,0.0,100.0,0.0,100.0,-100.0,566.3599853515625,False
Qatar,2008,QAT,1426942.0,0.0,100.0,0.0,100.0,-100.0,603.6099853515625,False
United Arab Emirates,2008,ARE,6302669.0,0.0,100.0,0.0,100.0,-100.0,676.72998046875,False
Norway,2009,NOR,4828625.0,67.62751770019531,32.37248611450195,96.57173919677734,3.4282658100128174,93.14347338676453,39.09000015258789,True
Brazil,2009,BRA,192079958.0,44.156986236572266,54.652828216552734,91.82700705528259,8.172983169555664,83.65402388572693,87.37000274658203,True
Sweden,2009,SWE,9298738.0,38.65645980834961,37.09537887573242,96.61785507202148,3.3821372985839844,93.2357177734375,51.09999847412109,True
New Zealand,2009,NZL,4304304.0,37.36172866821289,62.63827133178711,71.6880111694336,28.31199073791504,43.376020431518555,196.50999450683597,False
Austria,2009,AUT,8345073.0,32.54759979248047,67.45240020751953,71.25811767578125,28.741884231567383,42.51623344421387,195.88999938964844,False
Colombia,2009,COL,44271543.0,28.77091407775879,71.22908782958984,72.68722534179688,27.312774658203125,45.37445068359375,211.6300048828125,False
Peru,2009,PER,28896819.0,28.46938133239746,71.5306167602539,60.60146331787109,39.39854431152344,21.20291900634765,265.19000244140625,False
Switzerland,2009,CHE,7737644.0,28.183937072753903,51.04342651367188,97.07514572143555,2.924853801727295,94.15029191970825,34.04999923706055,False
Canada,2009,CAN,33826370.0,27.993202209472656,65.5767822265625,77.1889820098877,22.811017990112305,54.37796401977539,204.3300018310547,False
Venezuela,2009,VEN,28438296.0,22.612350463867188,77.38764953613281,71.89094543457031,28.109058380126957,43.78188705444336,222.1300048828125,False
Chile,2009,CHL,17009730.0,21.97593879699707,78.02406311035156,48.68312072753906,51.31687927246094,-2.633758544921875,435.9800109863281,False
Latvia,2009,LVA,2142044.0,21.61602020263672,78.38397979736328,63.913822174072266,36.08617401123047,27.827648162841797,147.22000122070312,False
Croatia,2009,HRV,4310537.0,18.758878707885746,81.24111938476562,56.02996063232422,43.97003555297852,12.059925079345696,301.8699951171875,False
Finland,2009,FIN,5338854.0,18.61506462097168,63.074195861816406,62.76714324951172,37.23286437988281,25.534278869628906,276.1600036621094,False
Portugal,2009,PRT,10576265.0,18.13302993774414,81.86697387695312,37.03928756713867,62.96071243286133,-25.921424865722656,452.8200073242188,False
Ecuador,2009,ECU,14825960.0,18.011255264282227,81.9887466430664,50.38545989990234,49.614540100097656,0.7709197998046804,349.6700134277344,False
Philippines,2009,PHL,94384256.0,17.91727638244629,82.08272552490234,32.57429122924805,67.42571258544922,-34.85142135620117,441.3800048828125,False
Vietnam,2009,VNM,86460023.0,17.053613662719727,82.9463882446289,37.26438522338867,62.73561477661133,-25.471229553222656,411.9500122070313,False
Sri Lanka,2009,LKA,20756438.0,16.162015914916992,83.83798217773438,39.57489776611328,60.42509841918945,-20.850200653076172,406.8800048828125,False
Slovenia,2009,SVN,2035610.0,15.641199111938477,66.69761657714844,64.91763496398926,35.082366943359375,29.835268020629883,341.6700134277344,False
Spain,2009,ESP,46635182.0,12.912885665893556,78.62841033935547,43.62961006164551,56.370391845703125,-12.740781784057617,355.0199890136719,False
Denmark,2009,DNK,5523169.0,12.843572616577148,87.15642547607422,27.77931022644043,72.22068786621094,-44.44137763977051,582.9000244140625,True
Argentina,2009,ARG,40854832.0,11.193401336669922,86.26725769042969,35.9957480430603,64.0042495727539,-28.008501529693604,382.3599853515625,False
North Macedonia,2009,MKD,2060601.0,10.849470138549805,89.15052795410156,18.621700286865234,81.37830352783203,-62.7566032409668,816.719970703125,False
Romania,2009,ROU,20576922.0,10.620991706848145,81.44683074951172,47.404062271118164,52.59593963623047,-5.191877365112305,469.7000122070313,False
Pakistan,2009,PAK,194376535.0,10.193737030029297,88.90447235107422,33.024659872055054,66.975341796875,-33.950681924819946,458.2300109863281,False
Italy,2009,ITA,59904016.0,10.12662410736084,89.87337493896484,24.18634033203125,75.81366729736328,-51.62732696533203,458.5799865722656,False
Turkey,2009,TUR,72464846.0,8.471883773803711,91.52811431884766,19.58318519592285,80.41681671142578,-60.83363151550293,577.02001953125,False
Germany,2009,DEU,80935276.0,8.146815299987793,82.20775604248047,39.29008483886719,60.70991134643555,-21.41982650756836,521.5499877929688,True
Slovakia,2009,SVK,5385074.0,7.410487651824951,73.21639251708984,73.27419853210449,26.725799560546875,46.54839897155762,220.97999572753903,False
France,2009,FRA,63106460.0,7.408987522125244,55.18563461303711,90.36058139801025,9.639419555664062,80.72116184234619,75.5999984741211,False
Ireland,2009,IRL,4533750.0,6.703775405883789,93.29622650146484,14.745882987976074,85.25411224365234,-70.50822925567627,487.4700012207031,True
China,2009,CHN,1342522717.0,6.559854984283447,92.76033020019533,19.771499156951904,80.22850036621094,-60.45700120925903,753.1300048828125,True
Russia,2009,RUS,143869128.0,6.130064010620117,88.13309478759766,34.06303596496582,65.93696594238281,-31.873929977416992,452.1000061035156,False
India,2009,IND,1225524764.0,5.964695453643799,93.2955093383789,17.07999897003174,82.91999816894531,-65.83999919891357,744.5499877929688,True
Greece,2009,GRC,11108067.0,5.6748247146606445,94.3251724243164,13.523366928100586,86.47663116455078,-72.9532642364502,747.0999755859375,False
United States,2009,USA,308023452.0,5.601161003112793,85.57359313964844,30.82399559020996,69.1760025024414,-38.352006912231445,565.02001953125,True
Bulgaria,2009,BGR,7488016.0,4.845613479614258,75.19792938232422,44.764830589294434,55.23516845703125,-10.470337867736816,528.47998046875,False
Japan,2009,JPN,128192471.0,4.755564689636231,82.35882568359375,33.3862943649292,66.61370849609375,-33.22741413116455,460.2099914550781,False
Azerbaijan,2009,AZE,9046336.0,4.672755718231201,95.3272476196289,12.148540496826172,87.85145568847656,-75.70291519165039,629.1799926757812,False
Mexico,2009,MEX,111999720.0,4.558758735656738,94.1380844116211,16.955482482910156,83.04451751708984,-66.08903503417969,554.0800170898438,False
Egypt,2009,EGY,87501635.0,4.52480936050415,95.47518920898438,11.030014038085938,88.96998596191406,-77.93997192382812,576.4500122070312,False
Morocco,2009,MAR,32030779.0,4.431293487548828,95.56871032714844,15.95795440673828,84.04204559326172,-68.08409118652344,635.4500122070312,False
Hungary,2009,HUN,10001381.0,3.946520566940308,81.14541625976562,51.01643085479736,48.98357009887695,2.03286075592041,343.9200134277344,False
Indonesia,2009,IDN,243220024.0,3.7359442710876474,96.26405334472656,16.448701858520508,83.55130004882812,-67.10259819030762,660.6500244140625,False
Australia,2009,AUS,21783014.0,3.7221736907958975,96.27782440185548,8.067227363586426,91.93277740478516,-83.86555004119873,785.1099853515625,False
Netherlands,2009,NLD,16684148.0,3.323091506958008,95.64240264892578,13.42234134674072,86.5776596069336,-73.15531826019287,486.6900024414063,False
Uzbekistan,2009,UZB,27939333.0,3.25300931930542,96.74699401855467,12.93413257598877,87.06587219238281,-74.13173961639404,1085.030029296875,False
Kazakhstan,2009,KAZ,16619851.0,3.179605484008789,96.82039642333984,8.738726615905762,91.26126861572266,-82.5225419998169,848.719970703125,False
Czechia,2009,CZE,10420985.0,3.14094614982605,82.30644989013672,39.03723669052124,60.96276473999024,-21.925528049469,603.1400146484375,False
United Kingdom,2009,GBR,62506222.0,2.988893985748291,89.50402069091797,25.039812564849857,74.96018981933594,-49.920377254486084,504.6499938964844,True
Thailand,2009,THA,68121077.0,2.97951340675354,97.0204849243164,6.346813201904297,93.65319061279295,-87.30637741088866,604.72998046875,False
Poland,2009,POL,38002153.0,2.9232027530670166,97.07679748535156,5.760307312011719,94.23969268798828,-88.47938537597656,904.8099975585938,False
Lithuania,2009,LTU,3163255.0,2.736781597137451,65.3740234375,78.75683116912842,21.243167877197266,57.51366329193115,104.51000213623048,False
Estonia,2009,EST,1334528.0,2.722370386123657,97.27762603759766,6.150341987609863,93.8496551513672,-87.69931316375734,621.8699951171875,False
Belgium,2009,BEL,10812936.0,2.4941630363464355,80.115966796875,58.667558670043945,41.33243942260742,17.335119247436523,216.91000366210935,False
Malaysia,2009,MYS,28124779.0,2.487831354141236,97.51216888427734,7.131168365478516,92.86883544921876,-85.73766708374025,666.6099853515625,False
Ukraine,2009,UKR,46623731.0,2.407578468322754,81.15320587158203,54.74339056015015,45.25661087036133,9.486779689788818,409.6499938964844,False
Iraq,2009,IRQ,30058207.0,2.191228151321411,97.80876922607422,8.533685684204102,91.46631622314452,-82.93263053894042,635.9299926757812,False
Taiwan,2009,TWN,23164353.0,1.4682763814926147,89.4778060913086,20.808519601821903,79.19147491455078,-58.38295531272888,657.72998046875,False
Cyprus,2009,CYP,1109377.0,0.7729085087776184,99.22708892822266,0.575815737247467,99.42417907714844,-98.84836333990097,656.4299926757812,False
Iran,2009,IRN,76457831.0,0.7672217488288879,99.23278045654295,3.133312225341797,96.86669158935548,-93.73337936401369,666.8300170898438,False
